Row Type,Parent Product Class,Class,Name,Product Category,Product Subcategory,Parent Product,Qty,Weight,Total Sales,COGS
Product,,Unknown Class,Matcha Latte COLD,ITEM,,,161,0.0,907.8999999999999,0.0
Product,,Unknown Class,HOT Lavender + CBD Matcha Latte,ITEM,,,3,0.0,19.5,0.0
Product,,Unknown Class,HOT Matcha Latte,ITEM,,,44,0.0,232.9,0.0
Product,,Unknown Class,HOT Hojicha Latte,ITEM,,,3,0.0,16.5,0.0
Product,,Unknown Class,Lavender + CBD Matcha Latte COLD,ITEM,,,13,0.0,83.85,0.0
Product,,Unknown Class,HOT Vanilla + Sea Salt Matcha Latte,ITEM,,,12,0.0,79.7,0.0
Product,,Unknown Class,Vanilla + Sea Salt Matcha Latte COLD,ITEM,,,110,0.0,715.45,0.0
Product,,Unknown Class,Hojicha Latte COLD,ITEM,,,8,0.0,36.55,0.0
Product,,Unknown Class,Coco Bites,ITEM,,,5,0.0,12.5,0.0
Product,,Unknown Class,Matchacano COLD,ITEM,,,9,0.0,36.6,0.0
Product,,Unknown Class,Rose + Collagen Matcha Latte COLD,ITEM,,,18,0.0,117.0,0.0
Product,,Unknown Class,Pink Grapefruit Matcha Tonic,ITEM,,,4,0.0,26.0,0.0
Product,,Unknown Class,Matchagato,ITEM,,,8,0.0,52.0,0.0
Product,,Unknown Class,HOT Rose + Collagen Matcha Latte,ITEM,,,5,0.0,32.5,0.0
Product,,Unknown Class,HOT Chai Matcha Latte,ITEM,,,5,0.0,30.0,0.0
Product,,Unknown Class,London Fog Matcha Latte COLD,ITEM,,,25,0.0,163.2,0.0
Product,,Unknown Class,Ginger + Turmeric Matcha Latte COLD,ITEM,,,7,0.0,44.85,0.0
Product,,Unknown Class,HOT London Fog Matcha Latte,ITEM,,,6,0.0,38.35,0.0
Product,,Unknown Class,Cacao + Shrooms Matcha Latte COLD,ITEM,,,3,0.0,19.5,0.0
Product,,Unknown Class,Chai Matcha Latte COLD,ITEM,,,13,0.0,78.0,0.0
Product,,Unknown Class,Flat Green COLD,ITEM,,,4,0.0,18.0,0.0
Product,,Unknown Class,Matcha Peanut Butter Cup,ITEM,,,4,0.0,14.0,0.0
Product,,Unknown Class,HOT Matchacano,ITEM,,,3,0.0,14.0,0.0
Product,,Unknown Class,Matcha Snickers,ITEM,,,1,0.0,5.0,0.0
Product,,Unknown Class,HOT Flat Green,ITEM,,,7,0.0,31.05,0.0
Product,,Unknown Class,HOT Cacao + Shrooms Matcha Latte,ITEM,,,4,0.0,28.0,0.0
Product,,Unknown Class,Matcha Tin,ITEM,,,1,0.0,34.0,0.0
Product,,Unknown Class,HOT Ginger + Turmeric Matcha Latte,ITEM,,,5,0.0,32.5,0.0
Product,,Unknown Class,Iced Mint Matcha Latte,ITEM,,,1,0.0,6.5,0.0
Product,,Unknown Class,Matcha Pouch,ITEM,,,8,0.0,392.0,0.0
