Row Type,Parent Product Class,Class,Name,Product Category,Product Subcategory,Parent Product,Qty,Weight,Total Sales,COGS
Product,,Unknown Class,Matcha Cookie,ITEM,,,3,0.0,11.25,0.0
Product,,Unknown Class,HOT Lavender + CBD Matcha Latte,ITEM,,,7,0.0,45.5,0.0
Product,,Unknown Class,Vanilla + Sea Salt Matcha Latte COLD,ITEM,,,54,0.0,354.23,0.0
Product,,Unknown Class,Lavender + CBD Matcha Latte COLD,ITEM,,,17,0.0,110.5,0.0
Product,,Unknown Class,Chai Matcha Latte COLD,ITEM,,,10,0.0,62.4,0.0
Product,,Unknown Class,HOT Cacao + Shrooms Matcha Latte,ITEM,,,4,0.0,25.35,0.0
Product,,Unknown Class,Flat Green COLD,ITEM,,,4,0.0,18.98,0.0
Product,,Unknown Class,Jasmine and Lychee Matcha Iced Tea,ITEM,,,13,0.0,84.5,0.0
Product,,Unknown Class,Matcha Latte COLD,ITEM,,,72,0.0,400.30000000000007,0.0
Product,,Unknown Class,Matchacano COLD,ITEM,,,4,0.0,16.0,0.0
Product,,Unknown Class,Hojicha Latte COLD,ITEM,,,7,0.0,35.5,0.0
Product,,Unknown Class,Cacao + Shrooms Matcha Latte COLD,ITEM,,,7,0.0,47.5,0.0
Product,,Unknown Class,Rose + Collagen Matcha Latte COLD,ITEM,,,17,0.0,109.19999999999999,0.0
Product,,Unknown Class,Matchagato,ITEM,,,9,0.0,58.5,0.0
Product,,Unknown Class,HOT Ginger + Turmeric Matcha Latte,ITEM,,,3,0.0,19.5,0.0
Product,,Unknown Class,London Fog Matcha Latte COLD,ITEM,,,19,0.0,123.85,0.0
Product,,Unknown Class,HOT Matcha Latte,ITEM,,,20,0.0,102.5,0.0
Product,,Unknown Class,Pink Grapefruit Matcha Tonic,ITEM,,,3,0.0,19.5,0.0
Product,,Unknown Class,Matcha Snickers,ITEM,,,3,0.0,14.870000000000001,0.0
Product,,Unknown Class,HOT Hojicha Latte,ITEM,,,4,0.0,18.0,0.0
Product,,Unknown Class,Matcha Peanut Butter Cup,ITEM,,,9,0.0,31.5,0.0
Product,,Unknown Class,HOT London Fog Matcha Latte,ITEM,,,8,0.0,50.45,0.0
Product,,Unknown Class,HOT Flat Green,ITEM,,,4,0.0,17.55,0.0
Product,,Unknown Class,Coco Bites,ITEM,,,1,0.0,2.5,0.0
Product,,Unknown Class,Protein,ITEM,,,1,0.0,2.0,0.0
Product,,Unknown Class,Iced Mint Matcha Latte,ITEM,,,5,0.0,33.85,0.0
Product,,Unknown Class,HOT Vanilla + Sea Salt Matcha Latte,ITEM,,,12,0.0,77.35,0.0
Product,,Unknown Class,Matcha Pouch,ITEM,,,1,0.0,49.0,0.0
Product,,Unknown Class,Ginger + Turmeric Matcha Latte COLD,ITEM,,,2,0.0,13.0,0.0
Product,,Unknown Class,HOT Chai Matcha Latte,ITEM,,,6,0.0,34.8,0.0
Product,,Unknown Class,Vegan Protein,ITEM,,,1,0.0,2.0,0.0
Product,,Unknown Class,Matcha Tin,ITEM,,,4,0.0,132.6,0.0
Product,,Unknown Class,Greens + Matcha Smoothie,ITEM,,,1,0.0,8.5,0.0
Product,,Unknown Class,Mushroom Blend,ITEM,,,1,0.0,2.0,0.0
Product,,Unknown Class,Tote Bag,ITEM,,,1,0.0,15.0,0.0
Product,,Unknown Class,Peanut Butter Cacao + Protein Smoothie,ITEM,,,2,0.0,17.0,0.0
Product,,Unknown Class,HOT Rose + Collagen Matcha Latte,ITEM,,,3,0.0,19.5,0.0
