Row Type,Parent Product Class,Class,Name,Product Category,Product Subcategory,Parent Product,Qty,Weight,Total Sales,COGS
Product,,Unknown Class,Peanut Butter Cacao + Protein Smoothie,ITEM,,,5,0.0,17.0,0.0
Product,,Unknown Class,ICED Lavender + CBD Matcha Latte,ITEM,,,17,0.0,103.35,0.0
Product,,Unknown Class,Matcha Cookie,ITEM,,,6,0.0,18.0,0.0
Product,,Unknown Class,Matcha Peanut Butter Cup,ITEM,,,13,0.0,37.099999999999994,0.0
Product,,Unknown Class,Matcha Snickers,ITEM,,,4,0.0,10.0,0.0
Product,,Unknown Class,ICED Matcha Latte,ITEM,,,106,0.0,502.79999999999995,0.0
Product,,Unknown Class,ICED London Fog Matcha Latte,ITEM,,,27,0.0,161.2,0.0
Product,,Unknown Class,ICED Black Cherry Matcha,ITEM,,,82,0.0,458.95000000000005,0.0
Product,,Unknown Class,HOT Matcha Latte,ITEM,,,33,0.0,167.3,0.0
Product,,Unknown Class,HOT London Fog Matcha Latte,ITEM,,,5,0.0,32.5,0.0
Product,,Unknown Class,Vanilla Cashew + Protein Smoothie,ITEM,,,4,0.0,8.5,0.0
Product,,Unknown Class,ICED Hojicha Latte,ITEM,,,6,0.0,32.0,0.0
Product,,Unknown Class,ICED Vanilla + Sea Salt Matcha Latte,ITEM,,,54,0.0,307.9,0.0
Product,,Unknown Class,HOT Vanilla + Sea Salt Matcha Latte,ITEM,,,13,0.0,83.85,0.0
Product,,Unknown Class,ICED Rose + Collagen Matcha Latte,ITEM,,,12,0.0,74.75000000000001,0.0
Product,,Unknown Class,Berries + Collagen Smoothie,ITEM,,,5,0.0,34.3,0.0
Product,,Unknown Class,Banana Bread,ITEM,,,12,0.0,39.1,0.0
Product,,Unknown Class,Matcha Pouch,ITEM,,,1,0.0,49.0,0.0
Product,,Unknown Class,ICED Flat Green,ITEM,,,8,0.0,22.6,0.0
Product,,Unknown Class,HOT Flat Green,ITEM,,,8,0.0,35.55,0.0
Product,,Unknown Class,Coco Bites,ITEM,,,7,0.0,30.5,0.0
Product,,Unknown Class,HOT Chai Matcha Latte,ITEM,,,5,0.0,29.4,0.0
Product,,Unknown Class,HOT Rose + Collagen Matcha Latte,ITEM,,,5,0.0,31.2,0.0
Product,,Unknown Class,ICED Cacao + Shrooms Matcha Latte,ITEM,,,1,0.0,6.5,0.0
Product,,Unknown Class,HOT Matchacano,ITEM,,,5,0.0,20.0,0.0
Product,,Unknown Class,ICED Matchacano,ITEM,,,6,0.0,12.0,0.0
Product,,Unknown Class,ICED Chai Matcha Latte,ITEM,,,3,0.0,12.0,0.0
Product,,Unknown Class,Matcha Tin,ITEM,,,1,0.0,34.0,0.0
Product,,Unknown Class,HOT Hojicha Latte,ITEM,,,5,0.0,23.5,0.0
Product,,Unknown Class,HOT Lavender + CBD Matcha Latte,ITEM,,,3,0.0,18.85,0.0
Product,,Unknown Class,Jenki Tumblr,ITEM,,,1,0.0,20.0,0.0
Product,,Unknown Class,Greens + Matcha Smoothie,ITEM,,,1,0.0,0.0,0.0
Product,,Unknown Class,HOT Cacao + Shrooms Matcha Latte,ITEM,,,1,0.0,6.5,0.0
Product,,Unknown Class,HOT Ginger + Turmeric Matcha Latte,ITEM,,,1,0.0,14.5,0.0
