Row Type,Parent Product Class,Class,Name,Product Category,Product Subcategory,Parent Product,Qty,Weight,Total Sales,COGS
Product,,Unknown Class,ICED Hojicha Latte,ITEM,,,12,0.0,52.5,0.0
Product,,Unknown Class,ICED Flat Green,ITEM,,,20,0.0,84.0,0.0
Product,,Unknown Class,ICED Pistachio + Raspberry Cold Foam Matcha,ITEM,,,114,0.0,670.33,0.0
Product,,Unknown Class,HOT London Fog Matcha Latte,ITEM,,,2,0.0,13.0,0.0
Product,,Unknown Class,Matcha Cookie,ITEM,,,14,0.0,54.0,0.0
Product,,Unknown Class,ICED Matcha Latte,ITEM,,,125,0.0,622.87,0.0
Product,,Unknown Class,HOT Hojicha Latte,ITEM,,,7,0.0,34.5,0.0
Product,,Unknown Class,ICED Lavender + CBD Matcha Latte,ITEM,,,24,0.0,155.85,0.0
Product,,Unknown Class,ICED Vanilla + Sea Salt Matcha Latte,ITEM,,,88,0.0,543.45,0.0
Product,,Unknown Class,ICED Ginger + Turmeric Matcha Latte,ITEM,,,3,0.0,6.5,0.0
Product,,Unknown Class,HOT Matcha Latte,ITEM,,,53,0.0,269.20000000000005,0.0
Product,,Unknown Class,Matcha Tin,ITEM,,,6,0.0,203.81,0.0
Product,,Unknown Class,Greens + Matcha Smoothie,ITEM,,,7,0.0,36.0,0.0
Product,,Unknown Class,Coco Bites,ITEM,,,24,0.0,69.8,0.0
Product,,Unknown Class,Vanilla Cashew + Protein Smoothie,ITEM,,,6,0.0,48.5,0.0
Product,,Unknown Class,ICED Rose + Collagen Matcha Latte,ITEM,,,23,0.0,149.5,0.0
Product,,Unknown Class,HOT Cacao + Shrooms Matcha Latte,ITEM,,,12,0.0,78.0,0.0
Product,,Unknown Class,Matcha Peanut Butter Cup,ITEM,,,20,0.0,69.92,0.0
Product,,Unknown Class,HOT Vanilla + Sea Salt Matcha Latte,ITEM,,,15,0.0,99.85,0.0
Product,,Unknown Class,Peanut Butter Cacao + Protein Smoothie,ITEM,,,6,0.0,52.0,0.0
Product,,Unknown Class,Banana Bread,ITEM,,,16,0.0,61.22000000000002,0.0
Product,,Unknown Class,Matcha Snickers,ITEM,,,6,0.0,29.97,0.0
Product,,Unknown Class,ICED London Fog Matcha Latte,ITEM,,,18,0.0,120.35,0.0
Product,,Unknown Class,HOT Matchacano,ITEM,,,7,0.0,23.5,0.0
Product,,Unknown Class,HOT Lavender + CBD Matcha Latte,ITEM,,,6,0.0,26.0,0.0
Product,,Unknown Class,HOT Flat Green,ITEM,,,16,0.0,76.55,0.0
Product,,Unknown Class,Berries + Collagen Smoothie,ITEM,,,5,0.0,42.5,0.0
Product,,Unknown Class,ICED Chai Matcha Latte,ITEM,,,7,0.0,43.0,0.0
Product,,Unknown Class,ICED Cacao + Shrooms Matcha Latte,ITEM,,,6,0.0,40.0,0.0
Product,,Unknown Class,ICED Matchacano,ITEM,,,9,0.0,32.0,0.0
Product,,Unknown Class,Matchagato,ITEM,,,3,0.0,19.5,0.0
Product,,Unknown Class,HOT Chai Matcha Latte,ITEM,,,6,0.0,35.4,0.0
Product,,Unknown Class,HOT Ginger + Turmeric Matcha Latte,ITEM,,,7,0.0,44.85,0.0
Product,,Unknown Class,HOT Rose + Collagen Matcha Latte,ITEM,,,8,0.0,39.0,0.0
Product,,Unknown Class,Hojicha Starter Set,ITEM,,,1,0.0,40.0,0.0
Product,,Unknown Class,Matcha Shot,ITEM,,,2,0.0,6.0,0.0
Product,,Unknown Class,Hojicha tin,ITEM,,,1,0.0,26.0,0.0
Product,,Unknown Class,Mini Matcha Tote Bag,ITEM,,,1,0.0,10.0,0.0
Product,,Unknown Class,The Discovery Set,ITEM,,,2,0.0,180.0,0.0
Product,,Unknown Class,Saekari Matcha tin,ITEM,,,1,0.0,44.0,0.0
Product,,Unknown Class,Collagen,ITEM,,,1,0.0,2.0,0.0
Product,,Unknown Class,Vegan Protein,ITEM,,,1,0.0,2.0,0.0
Product,,Unknown Class,Ritual Starter Set,ITEM,,,1,0.0,57.0,0.0
