Row Type,Parent Product Class,Class,Name,Product Category,Product Subcategory,Parent Product,Qty,Weight,Total Sales,COGS
Product,,Unknown Class,ICED Pistachio + Raspberry Cold Foam Matcha,ITEM,,,145,0.0,829.0,0.0
Product,,Unknown Class,ICED Vanilla + Sea Salt Matcha Latte,ITEM,,,82,0.0,496.0,0.0
Product,,Unknown Class,ICED Matcha Latte,ITEM,,,126,0.0,622.9,0.0
Product,,Unknown Class,Matcha Cookie,ITEM,,,17,0.0,67.5,0.0
Product,,Unknown Class,Matcha Snickers,ITEM,,,10,0.0,49.5,0.0
Product,,Unknown Class,Matcha Peanut Butter Cup,ITEM,,,12,0.0,38.15,0.0
Product,,Unknown Class,ICED London Fog Matcha Latte,ITEM,,,16,0.0,76.05000000000001,0.0
Product,,Unknown Class,HOT Matcha Latte,ITEM,,,71,0.0,357.0,0.0
Product,,Unknown Class,ICED Cacao + Shrooms Matcha Latte,ITEM,,,7,0.0,44.85,0.0
Product,,Unknown Class,ICED Hojicha Latte,ITEM,,,3,0.0,15.5,0.0
Product,,Unknown Class,Coco Bites,ITEM,,,14,0.0,52.75,0.0
Product,,Unknown Class,HOT Flat Green,ITEM,,,27,0.0,126.05,0.0
Product,,Unknown Class,HOT Vanilla + Sea Salt Matcha Latte,ITEM,,,28,0.0,143.0,0.0
Product,,Unknown Class,HOT Rose + Collagen Matcha Latte,ITEM,,,17,0.0,104.0,0.0
Product,,Unknown Class,ICED Rose + Collagen Matcha Latte,ITEM,,,19,0.0,122.2,0.0
Product,,Unknown Class,ICED Chai Matcha Latte,ITEM,,,9,0.0,56.0,0.0
Product,,Unknown Class,Banana Bread,ITEM,,,21,0.0,62.80000000000001,0.0
Product,,Unknown Class,HOT London Fog Matcha Latte,ITEM,,,5,0.0,31.85,0.0
Product,,Unknown Class,ICED Ginger + Turmeric Matcha Latte,ITEM,,,3,0.0,19.5,0.0
Product,,Unknown Class,HOT Matchacano,ITEM,,,8,0.0,32.0,0.0
Product,,Unknown Class,HOT Ginger + Turmeric Matcha Latte,ITEM,,,13,0.0,71.5,0.0
Product,,Unknown Class,HOT Hojicha Latte,ITEM,,,6,0.0,22.5,0.0
Product,,Unknown Class,Hojicha tin,ITEM,,,2,0.0,52.0,0.0
Product,,Unknown Class,HOT Chai Matcha Latte,ITEM,,,11,0.0,66.0,0.0
Product,,Unknown Class,Peanut Butter Cacao + Protein Smoothie,ITEM,,,8,0.0,32.3,0.0
Product,,Unknown Class,Matcha Pouch,ITEM,,,3,0.0,147.0,0.0
Product,,Unknown Class,HOT Cacao + Shrooms Matcha Latte,ITEM,,,7,0.0,41.0,0.0
Product,,Unknown Class,ICED Flat Green,ITEM,,,7,0.0,38.5,0.0
Product,,Unknown Class,Berries + Collagen Smoothie,ITEM,,,4,0.0,32.3,0.0
Product,,Unknown Class,Ritual Starter Set,ITEM,,,1,0.0,57.0,0.0
Product,,Unknown Class,Vanilla Cashew + Protein Smoothie,ITEM,,,6,0.0,42.5,0.0
Product,,Unknown Class,Matcha Shot,ITEM,,,1,0.0,3.0,0.0
Product,,Unknown Class,Greens + Matcha Smoothie,ITEM,,,4,0.0,34.0,0.0
Product,,Unknown Class,ICED Matchacano,ITEM,,,6,0.0,22.0,0.0
Product,,Unknown Class,HOT Lavender + CBD Matcha Latte,ITEM,,,2,0.0,6.5,0.0
Product,,Unknown Class,Matcha Tin,ITEM,,,1,0.0,34.0,0.0
Product,,Unknown Class,Carton Still Water,ITEM,,,1,0.0,3.0,0.0
Product,,Unknown Class,ICED Lavender + CBD Matcha Latte,ITEM,,,1,0.0,3.9,0.0
