Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LZX5X6V4QY6MJ,2026-01-03,9,10.0,12.0,2
LZX5X6V4QY6MJ,2026-01-03,10,56.0,43.0,7
LZX5X6V4QY6MJ,2026-01-03,11,254.45,261.35,33
LZX5X6V4QY6MJ,2026-01-03,12,144.5,139.85,19
LZX5X6V4QY6MJ,2026-01-03,13,310.5,310.75,34
LZX5X6V4QY6MJ,2026-01-03,14,301.5,260.55,39
LZX5X6V4QY6MJ,2026-01-03,15,257.95,268.85,30
LZX5X6V4QY6MJ,2026-01-03,16,289.45,279.95,28
LZX5X6V4QY6MJ,2026-01-03,17,166.0,167.5,16
LZX5X6V4QY6MJ,2026-01-03,18,123.0,94.95,12
LZX5X6V4QY6MJ,2026-01-03,19,65.5,57.5,8
