Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LZX5X6V4QY6MJ,2026-03-24,9,73.0,70.0,10
LZX5X6V4QY6MJ,2026-03-24,10,192.45,169.65,18
LZX5X6V4QY6MJ,2026-03-24,11,191.9,171.9,22
LZX5X6V4QY6MJ,2026-03-24,12,181.0,160.35,26
LZX5X6V4QY6MJ,2026-03-24,13,343.95,345.21,49
LZX5X6V4QY6MJ,2026-03-24,14,270.45,270.8,36
LZX5X6V4QY6MJ,2026-03-24,15,188.45,170.45,26
LZX5X6V4QY6MJ,2026-03-24,16,224.0,232.95,29
LZX5X6V4QY6MJ,2026-03-24,17,167.5,178.45,25
LZX5X6V4QY6MJ,2026-03-24,18,145.0,147.55,16
LZX5X6V4QY6MJ,2026-03-24,19,121.0,124.3,18
