Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LZX5X6V4QY6MJ,2025-10-11,9,24.0,27.0,4
LZX5X6V4QY6MJ,2025-10-11,10,223.0,216.95,26
LZX5X6V4QY6MJ,2025-10-11,11,359.5,362.25,38
LZX5X6V4QY6MJ,2025-10-11,12,337.0,349.75,47
LZX5X6V4QY6MJ,2025-10-11,13,503.0,520.65,55
LZX5X6V4QY6MJ,2025-10-11,14,429.0,448.55,54
LZX5X6V4QY6MJ,2025-10-11,15,363.0,374.85,49
LZX5X6V4QY6MJ,2025-10-11,16,555.5,573.65,67
LZX5X6V4QY6MJ,2025-10-11,17,550.0,568.55,51
LZX5X6V4QY6MJ,2025-10-11,18,547.0,556.9,43
LZX5X6V4QY6MJ,2025-10-11,19,132.0,137.65,22
