Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LZX5X6V4QY6MJ,2026-02-03,9,47.5,41.05,6
LZX5X6V4QY6MJ,2026-02-03,10,65.5,59.25,8
LZX5X6V4QY6MJ,2026-02-03,11,114.0,107.75,10
LZX5X6V4QY6MJ,2026-02-03,12,96.5,79.5,12
LZX5X6V4QY6MJ,2026-02-03,13,298.0,287.5,27
LZX5X6V4QY6MJ,2026-02-03,14,180.95,157.1,20
LZX5X6V4QY6MJ,2026-02-03,15,151.5,141.75,21
LZX5X6V4QY6MJ,2026-02-03,16,251.45,222.4,19
LZX5X6V4QY6MJ,2026-02-03,17,73.0,78.0,10
LZX5X6V4QY6MJ,2026-02-03,18,74.0,62.95,8
LZX5X6V4QY6MJ,2026-02-03,19,27.5,18.0,3
