Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LZX5X6V4QY6MJ,2026-02-07,9,28.5,28.5,5
LZX5X6V4QY6MJ,2026-02-07,10,136.5,138.85,15
LZX5X6V4QY6MJ,2026-02-07,11,135.5,140.9,22
LZX5X6V4QY6MJ,2026-02-07,12,399.95,404.25,42
LZX5X6V4QY6MJ,2026-02-07,13,254.0,266.0,34
LZX5X6V4QY6MJ,2026-02-07,14,397.45,359.45,45
LZX5X6V4QY6MJ,2026-02-07,15,345.0,353.15,48
LZX5X6V4QY6MJ,2026-02-07,16,373.5,369.6,50
LZX5X6V4QY6MJ,2026-02-07,17,285.95,305.95,36
LZX5X6V4QY6MJ,2026-02-07,18,242.5,245.0,28
LZX5X6V4QY6MJ,2026-02-07,19,104.0,108.0,12
