Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LZX5X6V4QY6MJ,2025-10-09,9,173.0,16.0,3
LZX5X6V4QY6MJ,2025-10-09,10,208.5,202.85,27
LZX5X6V4QY6MJ,2025-10-09,11,273.5,278.2,38
LZX5X6V4QY6MJ,2025-10-09,12,301.0,275.65,38
LZX5X6V4QY6MJ,2025-10-09,13,364.0,336.95,47
LZX5X6V4QY6MJ,2025-10-09,14,436.0,395.35,46
LZX5X6V4QY6MJ,2025-10-09,15,394.5,386.75,56
LZX5X6V4QY6MJ,2025-10-09,16,497.5,495.15,60
LZX5X6V4QY6MJ,2025-10-09,17,249.5,253.75,33
LZX5X6V4QY6MJ,2025-10-09,18,62.5,63.5,10
LZX5X6V4QY6MJ,2025-10-09,19,67.0,64.0,10
