Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LZX5X6V4QY6MJ,2026-02-11,9,69.5,55.55,10
LZX5X6V4QY6MJ,2026-02-11,10,196.5,184.7,21
LZX5X6V4QY6MJ,2026-02-11,11,239.0,234.6,28
LZX5X6V4QY6MJ,2026-02-11,12,106.0,88.1,14
LZX5X6V4QY6MJ,2026-02-11,13,304.0,284.95,41
LZX5X6V4QY6MJ,2026-02-11,14,306.5,294.4,42
LZX5X6V4QY6MJ,2026-02-11,15,277.5,273.75,34
LZX5X6V4QY6MJ,2026-02-11,16,317.5,307.0,32
LZX5X6V4QY6MJ,2026-02-11,17,180.45,144.7,16
LZX5X6V4QY6MJ,2026-02-11,18,78.0,76.5,8
LZX5X6V4QY6MJ,2026-02-11,19,25.5,26.5,3
