Row Type,Parent Product Class,Class,Name,Product Category,Product Subcategory,Parent Product,Qty,Weight,Total Sales,COGS
Product,,Unknown Class,Coco Bites,ITEM,,,16,0.0,36.75,0.0
Product,,Unknown Class,Peanut Butter Cacao + Protein Smoothie,ITEM,,,8,0.0,59.5,0.0
Product,,Unknown Class,ICED Manuka Honey Matcha,ITEM,,,11,0.0,54.599999999999994,0.0
Product,,Unknown Class,ICED Matcha Latte,ITEM,,,84,0.0,454.2,0.0
Product,,Unknown Class,HOT Chai Matcha Latte,ITEM,,,9,0.0,53.4,0.0
Product,,Unknown Class,HOT Matcha Latte,ITEM,,,42,0.0,204.5,0.0
Product,,Unknown Class,ICED Vanilla + Sea Salt Matcha Latte,ITEM,,,43,0.0,252.35,0.0
Product,,Unknown Class,HOT Vanilla + Sea Salt Matcha Latte,ITEM,,,16,0.0,96.2,0.0
Product,,Unknown Class,Matcha Cookie,ITEM,,,18,0.0,63.0,0.0
Product,,Unknown Class,Vanilla Cashew + Protein Smoothie,ITEM,,,4,0.0,37.0,0.0
Product,,Unknown Class,Matcha Peanut Butter Cup,ITEM,,,17,0.0,56.0,0.0
Product,,Unknown Class,ICED Chai Matcha Latte,ITEM,,,14,0.0,52.8,0.0
Product,,Unknown Class,Banana Bread,ITEM,,,11,0.0,35.160000000000004,0.0
Product,,Unknown Class,ICED Lavender + CBD Matcha Latte,ITEM,,,14,0.0,64.35,0.0
Product,,Unknown Class,Matcha Snickers,ITEM,,,7,0.0,34.5,0.0
Product,,Unknown Class,ICED Hojicha Latte,ITEM,,,5,0.0,9.0,0.0
Product,,Unknown Class,HOT Cacao + Shrooms Matcha Latte,ITEM,,,3,0.0,13.0,0.0
Product,,Unknown Class,HOT Hojicha Latte,ITEM,,,9,0.0,28.0,0.0
Product,,Unknown Class,Matcha Tin,ITEM,,,2,0.0,68.0,0.0
Product,,Unknown Class,HOT Rose + Collagen Matcha Latte,ITEM,,,5,0.0,25.35,0.0
Product,,Unknown Class,HOT Flat Green,ITEM,,,15,0.0,57.85,0.0
Product,,Unknown Class,ICED Rose + Collagen Matcha Latte,ITEM,,,9,0.0,52.0,0.0
Product,,Unknown Class,HOT Ginger + Turmeric Matcha Latte,ITEM,,,2,0.0,6.5,0.0
Product,,Unknown Class,Berries + Collagen Smoothie,ITEM,,,6,0.0,42.5,0.0
Product,,Unknown Class,ICED London Fog Matcha Latte,ITEM,,,5,0.0,18.85,0.0
Product,,Unknown Class,HOT Matchacano,ITEM,,,7,0.0,20.0,0.0
Product,,Unknown Class,HOT Manuka Honey Hojicha,ITEM,,,2,0.0,0.0,0.0
Product,,Unknown Class,HOT Manuka Honey Matcha,ITEM,,,1,0.0,7.0,0.0
Product,,Unknown Class,HOT Lavender + CBD Matcha Latte,ITEM,,,7,0.0,31.85,0.0
Product,,Unknown Class,ICED Matchacano,ITEM,,,1,0.0,4.0,0.0
Product,,Unknown Class,Matcha Shot,ITEM,,,1,0.0,3.0,0.0
Product,,Unknown Class,ICED Ginger + Turmeric Matcha Latte,ITEM,,,2,0.0,6.5,0.0
Product,,Unknown Class,ICED Cacao + Shrooms Matcha Latte,ITEM,,,1,0.0,6.5,0.0
Product,,Unknown Class,ICED Flat Green,ITEM,,,2,0.0,5.5,0.0
Product,,Unknown Class,HOT London Fog Matcha Latte,ITEM,,,3,0.0,0.0,0.0
Product,,Unknown Class,ICED Manuka Honey Hojicha,ITEM,,,2,0.0,6.5,0.0
Product,,Unknown Class,Immunity Smoothie,ITEM,,,1,0.0,0.0,0.0
Product,,Unknown Class,Matcha Pouch,ITEM,,,1,0.0,49.0,0.0
